Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_Platform,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,23,616908462.19,67108864,9.19,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,24,607686645.93,67108864,9.06,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,25,608578268.07,67108864,9.07,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,26,686245667.85,67108864,10.23,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,27,672851278.76,67108864,10.03,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,28,616217774.12,67108864,9.18,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,29,666921718.01,67108864,9.94,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,30,660604511.3,67108864,9.84,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,31,647330099.18,67108864,9.65,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,32,640511833.66,67108864,9.54,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,33,605044235.28,67108864,9.02,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,34,619289038.61,67108864,9.23,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,35,623047709.14,67108864,9.28,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,36,603815656.54,67108864,9,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,37,598518436.4,67108864,8.92,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,38,608943669.05,67108864,9.07,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,39,606835137.67,67108864,9.04,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,40,621939472.05,67108864,9.27,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,41,607280766.4,67108864,9.05,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,42,603982676.15,67108864,9,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,43,612891604.15,67108864,9.13,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,44,622175049.92,67108864,9.27,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,45,630658041.45,67108864,9.4,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,46,622991549.71,67108864,9.28,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Result,47,624092493.37,67108864,9.3,511,0,0,24
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Overhead,Jitting,1,331851.19,1,331851.19,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Jitting,1,221355.68,1,221355.68,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Overhead,Jitting,2,253446.79,16,15840.42,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Jitting,2,287725.92,16,17982.87,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,1,2188.03,16,136.75,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,2,364.67,32,11.4,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,3,364.67,64,5.7,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,4,364.67,128,2.85,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,5,729.34,256,2.85,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,6,1094.01,512,2.14,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,7,1823.36,1024,1.78,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,8,4011.39,2048,1.96,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,9,25891.69,4096,6.32,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,10,13857.52,8192,1.69,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,11,26985.7,16384,1.65,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,12,55794.76,32768,1.7,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,13,143680.62,65536,2.19,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,14,216250.28,131072,1.65,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,15,447816.77,262144,1.71,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,16,898550.9,524288,1.71,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,17,2035961.73,1048576,1.94,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,18,3848379.75,2097152,1.84,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,19,6823006.26,4194304,1.63,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,20,14568631.75,8388608,1.74,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,21,29693023.07,16777216,1.77,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,22,58621329.72,33554432,1.75,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,23,116045077.79,67108864,1.73,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,24,227931804.95,134217728,1.7,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,25,459601129.46,268435456,1.71,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Workload,Pilot,26,913552401.31,536870912,1.7,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Overhead,Warmup,1,919580423.41,536870912,1.71,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Overhead,Warmup,2,916411426.91,536870912,1.71,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Overhead,Warmup,3,930348812.06,536870912,1.73,0,0,0,0
MyEnumerableBenchmark.EmptyStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000,1,Overhead,Warmup,4,918606750.14,536870912,1.71,0,0,0,0
